,pmid,title,author,pubdate,keywords,prob,pmcid,table_info
98,17192769,CYP3A5 genotype markedly influences the pharmacokinetics of tacrolimus and sirolimus in kidney transplant recipients.,L Renders; M Frisman; M Ufer; I Mosyagin; S Haenisch; U Ott; A Caliebe; M Dechant; F Braun; U Kunzendorf; I Cascorbi,2007,,0.9918855428695679,,
99,12616666,"Clinical development of an everolimus pediatric formulation: relative bioavailability, food effect, and steady-state pharmacokinetics.",JM Kovarik; A Noe; S Berthier; L McMahon; WK Langholff; AS Marion; PF Hoyer; R Ettenger; C Rordorf,2003,,0.991759717464447,,
100,27299325,A Semi-Physiological Population Model to Quantify the Effect of Hematocrit on Everolimus Pharmacokinetics and Pharmacodynamics in Cancer Patients.,NP van Erp; CM van Herpen; D de Wit; A Willemsen; DM Burger; AD Huitema; E Kapiteijn; R Ter Heine,2016,,0.9916764497756958,PMC5069307,PK - None | Study Population - Table 1
101,24655978,Effects of atorvastatin on the pharmacokinetics of everolimus among kidney transplant recipients.,A Wanitchanont; P Somparn; S Vadcharavivad; W Chancharoenthana; N Townamchai; K Praditpornsilpa; Y Avihingsanon,2014,,0.9916573762893677,,
102,19426700,Disposition of everolimus in mdr1a-/1b- mice and after a pre-treatment of lapatinib in Swiss mice.,C Chu; C Abbara; MS Noël-Hudson; L Thomas-Bourgneuf; P Gonin; R Farinotti; L Bonhomme-Faivre,2009,,0.9915834069252014,,
103,24659021,No clinically significant drug interactions between lenalidomide and P‑glycoprotein substrates and inhibitors: results from controlled phase I studies in healthy volunteers.,N Chen; D Weiss; J Reyes; L Liu; C Kasserra; X Wang; S Zhou; G Kumar; L Weiss; M Palmisano,2014,,0.9915081262588501,PMC4000408,"PK - Table 1, Table 2 | Study Population - None"
104,8878394,Effects of the pharmacokinetic interaction between orally administered sirolimus and cyclosporine on the synergistic prolongation of heart allograft survival in rats.,SM Stepkowski; KL Napoli; ME Wang; X Qu; TC Chou; BD Kahan,1996,,0.9914678335189819,,
105,17555465,"Pharmacokinetics, safety, and efficacy of mycophenolate mofetil in combination with sirolimus or ciclosporin in renal transplant patients.",MD Pescovitz; F Vincenti; M Hart; L Melton; J Whelchel; S Mulgaonkar; D McKay; M Leung; E Calleja; MR Bouw,2007,,0.9913698434829712,PMC2198786,
106,27661398,Population Pharmacokinetics of Everolimus in Relation to Clinical Outcomes in Patients With Advanced Renal Cell Carcinoma.,A Tanaka; I Yano; K Shinsako; E Sato; M Fukudo; S Masuda; T Yamasaki; T Kamba; O Ogawa; K Matsubara,2016,,0.9912247061729431,,
107,11583941,Safety and efficacy of TOR inhibitors in pediatric renal transplant recipients.,RB Ettenger; EM Grimm,2001,,0.9912245869636536,,
108,20430774,A Phase 1 clinical study of temsirolimus (CCI-779) in Japanese patients with advanced solid tumors.,Y Fujisaka; Y Yamada; N Yamamoto; A Horiike; T Tamura,2010,,0.9909729957580566,,
109,21984222,Pharmacokinetic drug interaction between AEE788 and RAD001 causing thrombocytopenia in patients with glioblastoma.,DA Reardon; T Cloughesy; J Rich; WK Alfred Yung; L Yung; C DiLea; J Huang; M Dugan; W Mietlowski; A Maes; C Conrad,2012,,0.9906959533691406,,
110,23726267,Phase Ib study of tivozanib (AV-951) in combination with temsirolimus in patients with renal cell carcinoma.,MN Fishman; S Srinivas; RJ Hauke; RJ Amato; B Esteves; MM Cotreau; AL Strahs; WJ Slichenmyer; P Bhargava; FF Kabbinavar,2013,Dose escalation; Maximum tolerated dose; Pharmacokinetics; Renal cell carcinoma; Temsirolimus; Tivozanib,0.9906734824180603,PMC4666006,
111,26177599,"A phase I dose-escalation study to assess safety, tolerability, pharmacokinetics, and preliminary efficacy of the dual mTORC1/mTORC2 kinase inhibitor CC-223 in patients with advanced solid tumors or multiple myeloma.",JC Bendell; RK Kelley; KC Shih; JA Grabowsky; E Bergsland; S Jones; T Martin; JR Infante; PS Mischel; T Matsutani; S Xu; L Wong; Y Liu; X Wu; DS Mortensen; R Chopra; K Hege; PN Munster,2015,AKT; mTOR; mTORC1/mTORC2; rapalogs,0.9906467199325562,PMC4832308,
112,25344362,A phase IB trial of the oral MEK inhibitor trametinib (GSK1120212) in combination with everolimus in patients with advanced solid tumors.,AW Tolcher; JC Bendell; KP Papadopoulos; HA Burris; A Patnaik; SF Jones; D Rasco; DS Cox; M Durante; KM Bellew; J Park; NT Le; JR Infante,2015,MEK inhibitor; advanced solid tumors; everolimus; mTOR inhibitor; pancreatic cancer; trametinib,0.9905592203140259,,
113,19127256,Safety and pharmacokinetics of paclitaxel and the oral mTOR inhibitor everolimus in advanced solid tumours.,M Campone; V Levy; E Bourbouloux; D Berton Rigaud; D Bootle; C Dutreix; U Zoellner; N Shand; F Calvo; E Raymond,2009,,0.9904161691665649,PMC2634724,PK - Table 4 | Study Population - Table 1
114,32720540,The first study in pediatric: Population pharmacokinetics of sirolimus and its application in Chinese children with immune cytopenia.,X Cheng; Y Zhao; H Gu; L Zhao; Y Zang; X Wang; R Wu,2020,immune cytopenia; immunosuppressant; pediatrics; population pharmacokinetics; sirolimus,0.9903447031974792,PMC7388097,PK - Table 3 | Study Population - Table 1
115,21299636,Pharmacokinetics and pharmacodynamics of mycophenolate sodium (EC-MPS) co-administered with cyclosporine in the early-phase post-kidney transplantation.,S Stracke; M Shipkova; J Mayer; F Keller; A Zarghom; L Yang; D Henne-Bruns; E Wieland,2012,,0.9902796149253845,,
116,23018254,Impact of CYP3A4*1B and CYP3A5*3 polymorphisms on the pharmacokinetics of cyclosporine and sirolimus in renal transplant recipients.,D Żochowska; J Wyzgał; L Pączek,2012,,0.990251898765564,,
117,20963405,The pharmacokinetics of Biolimus A9 after elution from the BioMatrix II stent in patients with coronary artery disease: the Stealth PK Study.,MC Ostojic; Z Perisic; D Sagic; R Jung; YL Zhang; J Bendrick-Peart; R Betts; U Christians; ,2011,,0.9900853633880615,,
118,28004284,A phase I study of tivantinib in combination with temsirolimus in patients with advanced solid tumors.,CE Kyriakopoulos; AM Braden; JM Kolesar; JC Eickhoff; HH Bailey; J Heideman; G Liu; KB Wisinski,2017,C-met; PI3K/AKT/mTOR; Phase I; Temsirolimus; Tivantinib,0.9898077845573425,PMC5809175,
119,15498365,Pharmacokinetics of rapamycin-eluting stents in miniswine coronary model.,MY Yu; RL Gao; J Jiang; SJ Cheng; JQ Yuan; CN Wang; JG Zheng; L Meng; ZJ Zi,2004,,0.9896962642669678,,
120,22051872,Pharmacokinetic analysis after implantation of everolimus-eluting self-expanding stents in the peripheral vasculature.,J Lammer; D Scheinert; F Vermassen; R Koppensteiner; KA Hausegger; H Schroë; RM Menon; LB Schwartz,2012,,0.9896824955940247,,
121,19660003,Population pharmacokinetics of sirolimus in de novo Chinese adult renal transplant patients.,Z Jiao; XJ Shi; ZD Li; MK Zhong,2009,,0.9895346760749817,PMC2732940,
122,23829943,A phase I study of ridaforolimus in adult Chinese patients with advanced solid tumors.,L Liu; W Zhang; W Li; F Lv; Z Xia; S Zhang; W Liu; AS Zandvliet; S Waajen; LX Zhang; L Yan; J Li,2013,,0.9894546270370483,PMC3716995,PK - Table 2 | Study Population - Table 1
123,8281627,"Dose-dependent pharmacokinetics of rapamycin-28-N,N-dimethylglycinate in the mouse.",JG Supko; L Malspeis,1994,,0.9894473552703857,,
124,10533695,Pharmacokinetic and pharmacoimmunodynamic interactions between prednisolone and sirolimus in adrenalectomized rats.,GM Ferron; NA Pyszczynski; WJ Jusko,1999,,0.9893220663070679,,
125,26274696,Pharmacokinetics and Long-Term Safety and Tolerability of Everolimus in Renal Transplant Recipients Converted From Cyclosporine.,CR Felipe; NI Oliveira; PG Hannun; MI de Paula; H Tedesco-Silva; JO Medina-Pestana,2016,,0.9892023205757141,,
126,29648533,Effect of fluconazole on the pharmacokinetics of everolimus and tacrolimus in a heart transplant recipient: Case report.,K Nakagita; K Wada; Y Terada; S Matsuda; N Terakawa; A Oita; M Takada,2018,,0.988980770111084,,
127,20137762,Sotrastaurin and everolimus pharmacokinetics after single-dose coadministration.,JM Kovarik; M Bartlett; C Rordorf; MC Antunes; S Winter; P Marbach; S van Marle,2010,,0.9889109134674072,,
128,32993794,A phase I study of a dual PI3-kinase/mTOR inhibitor BEZ235 in adult patients with relapsed or refractory acute leukemia.,F Lang; L Wunderle; S Badura; E Schleyer; M Brüggemann; H Serve; S Schnittger; N Gökbuget; H Pfeifer; S Wagner; K Ashelford; G Bug; OG Ottmann,2020,BEZ235; PI3K/mTor inhibition; Phase I clinical trial; Refractory ALL; Refractory AML,0.9882813096046448,PMC7523358,
129,28676933,"Association of NR1I2, CYP3A5 and ABCB1 genetic polymorphisms with variability of temsirolimus pharmacokinetics and toxicity in patients with metastatic bladder cancer.",LC Mbatchi; M Gassiot; P Pourquier; A Goberna; H Mahammedi; L Mourey; F Joly; S Lumbroso; A Evrard; N Houede,2017,ABCB1; CYP3A5; NR1I2; Pharmacogenetics; Pharmacokinetics; Temsirolimus,0.9881460666656494,,
130,28700521,Effect of CYP3A4 and CYP3A5 Genetic Polymorphisms on the Pharmacokinetics of Sirolimus in Healthy Chinese Volunteers.,J Zhang; Y Dai; Z Liu; M Zhang; C Li; D Chen; H Song,2017,,0.9879652261734009,,
131,12883227,Long-term pharmacokinetic study of the novel combination of tacrolimus and sirolimus in de novo renal allograft recipients.,DR Kuypers; K Claes; P Evenepoel; B Maes; Y Vanrenterghem,2003,,0.9877774119377136,,
132,17393166,Pharmacometrics and delivery of novel nanoformulated PEG-b-poly(epsilon-caprolactone) micelles of rapamycin.,JA Yáñez; ML Forrest; Y Ohgami; GS Kwon; NM Davies,2008,,0.9876688122749329,PMC2259393,
133,17947729,Phase I study of everolimus in pediatric patients with refractory solid tumors.,M Fouladi; F Laningham; J Wu; MA O'Shaughnessy; K Molina; A Broniscer; SL Spunt; I Luckett; CF Stewart; PJ Houghton; RJ Gilbertson; WL Furman,2007,,0.9875190258026123,,
134,26800393,"TAK-228 (formerly MLN0128), an investigational oral dual TORC1/2 inhibitor: A phase I dose escalation study in patients with relapsed or refractory multiple myeloma, non-Hodgkin lymphoma, or Waldenström's macroglobulinemia.",IM Ghobrial; DS Siegel; R Vij; JG Berdeja; PG Richardson; R Neuwirth; CG Patel; F Zohren; JL Wolf,2016,,0.98748779296875,,
135,15136596,"Safety and pharmacokinetics of escalated doses of weekly intravenous infusion of CCI-779, a novel mTOR inhibitor, in patients with cancer.",E Raymond; J Alexandre; S Faivre; K Vera; E Materman; J Boni; C Leister; J Korth-Bradley; A Hanauske; JP Armand,2004,,0.9874788522720337,,
136,19571778,Performance of the new mycophenolate assay based on IMPDH enzymatic activity for pharmacokinetic investigations and setup of Bayesian estimators in different populations of allograft recipients.,P Marquet; F Saint-Marcoux; A Prémaud; FL Sauvage; E Jaqz-Aigrain; C Knoop; Y Lebranchu; M Tiberi; I Domke; J Debord,2009,,0.9874260425567627,PMC2925205,
137,22664810,Systemic exposure of sirolimus after coronary stent implantation in patients with de novo coronary lesions: Supralimus-Core® pharmacokinetic study.,AS Thakkar; AD Abhyankar; SI Dani; DN Banker; PI Singh; SA Parmar; AA Mehta,2012,,0.9873215556144714,PMC3860837,
138,15996252,Adding sirolimus to tacrolimus-based immunosuppression in pediatric renal transplant recipients reduces tacrolimus exposure.,G Filler; T Womiloju; J Feber; N Lepage; U Christians,2005,,0.9870829582214355,,
139,11557912,Population pharmacokinetics of everolimus in de novo renal transplant patients: impact of ethnicity and comedications.,JM Kovarik; CH Hsu; L McMahon; S Berthier; C Rordorf,2001,,0.9870266318321228,,
140,22935583,"Safety, tolerability, pharmacokinetics and pharmacodynamics of AZD8055 in advanced solid tumours and lymphoma.",A Naing; C Aghajanian; E Raymond; D Olmos; G Schwartz; E Oelmann; L Grinsted; W Burke; R Taylor; S Kaye; R Kurzrock; U Banerji,2012,,0.9869822859764099,PMC3461162,
141,19656203,Cyclosporine and sirolimus pharmacokinetics and drug-to-drug interactions in kidney transplant recipients.,CR Felipe; SI Park; PG Pinheiro-Machado; R Garcia; DE Casarini; S Moreira; H Tedesco-Silva; JO Medina-Pestana,2009,,0.9869505763053894,,
142,25805799,First-in-Human Pharmacokinetic and Pharmacodynamic Study of the Dual m-TORC 1/2 Inhibitor AZD2014.,B Basu; E Dean; M Puglisi; A Greystoke; M Ong; W Burke; M Cavallin; G Bigley; C Womack; EA Harrington; S Green; E Oelmann; JS de Bono; M Ranson; U Banerji,2015,,0.9867525100708008,PMC4512239,
143,24089446,Weekly nab-Rapamycin in patients with advanced nonhematologic malignancies: final results of a phase I trial.,AM Gonzalez-Angulo; F Meric-Bernstam; S Chawla; G Falchook; D Hong; A Akcakanat; H Chen; A Naing; S Fu; J Wheler; S Moulder; T Helgason; S Li; I Elias; N Desai; R Kurzrock,2013,,0.9865700602531433,PMC3935482,
144,23860641,"A phase Ib combination study of RO4929097, a gamma-secretase inhibitor, and temsirolimus in patients with advanced solid tumors.",I Diaz-Padilla; H Hirte; AM Oza; BA Clarke; B Cohen; M Reedjik; T Zhang; S Kamel-Reid; SP Ivy; SJ Hotte; AA Razak; EX Chen; I Brana; M Wizemann; L Wang; LL Siu; PL Bedard,2013,,0.9865028858184814,PMC3771370,PK - None | Study Population - Table 1
145,14550821,"Everolimus in de novo cardiac transplantation: pharmacokinetics, therapeutic range, and influence on cyclosporine exposure.",JM Kovarik; H Eisen; R Dorent; D Mancini; M Vigano; M Rouilly; CH Hsu; C Rordorf,2003,,0.9864270091056824,,
146,15785960,Effect of multiple-dose erythromycin on everolimus pharmacokinetics.,JM Kovarik; D Beyer; MN Bizot; Q Jiang; M Shenouda; RL Schmouder,2005,,0.9862868189811707,,
147,16418694,Pharmacokinetics and metabolic disposition of sirolimus in healthy male volunteers after a single oral dose.,LY Leung; HK Lim; MW Abell; JJ Zimmerman,2006,,0.9858621954917908,,
148,23887441,Nonlinear population pharmacokinetics of sirolimus in patients with advanced cancer.,K Wu; EE Cohen; LK House; J Ramírez; W Zhang; MJ Ratain; RR Bies,2012,,0.9858524799346924,PMC3600722,
149,19817503,Limited sampling models and Bayesian estimation for mycophenolic acid area under the curve prediction in stable renal transplant patients co-medicated with ciclosporin or sirolimus.,FT Musuamba; A Rousseau; JL Bosmans; JJ Senessael; J Cumps; P Marquet; P Wallemacq; RK Verbeeck,2009,,0.9857126474380493,,
150,18218785,Pharmacokinetics of sirolimus (rapamycin) in subjects with severe hepatic impairment.,JJ Zimmerman; A Patat; V Parks; R Moirand; K Matschke,2008,,0.9856619238853455,,
151,9263380,Kinetics and dynamics of single oral doses of sirolimus in sixteen renal transplant recipients.,C Brattström; J Säwe; G Tydén; G Herlenius; K Claesson; J Zimmerman; CG Groth,1997,,0.9854925274848938,,
152,26019185,"Phase I dose-escalation study of the PI3K/mTOR inhibitor voxtalisib (SAR245409, XL765) plus temozolomide with or without radiotherapy in patients with high-grade glioma.",PY Wen; A Omuro; MS Ahluwalia; HM Fathallah-Shaykh; N Mohile; JJ Lager; AD Laird; J Tang; J Jiang; C Egile; TF Cloughesy,2015,PI3K/mTOR; glioblastoma; pharmacodynamics; pharmacokinetics; temozolomide,0.985473096370697,PMC4588757,
153,24300398,Pharmacokinetic Evaluation of a DSPE-PEG2000 Micellar Formulation of Ridaforolimus in Rat.,CM Remsberg; Y Zhao; JK Takemoto; RM Bertram; NM Davies; ML Forrest,2012,,0.9852418303489685,PMC3834941,PK - Table 1 | Study Population - None
154,22357447,"Phase I safety, pharmacokinetic, and pharmacodynamic study of the oral phosphatidylinositol-3-kinase and mTOR inhibitor BGT226 in patients with advanced solid tumors.",B Markman; J Tabernero; I Krop; GI Shapiro; L Siu; LC Chen; M Mita; M Melendez Cuero; S Stutvoet; D Birle; Ö Anak; W Hackl; J Baselga,2012,,0.9851614236831665,,
155,27781420,Circadian pharmacokinetics and limited sampling strategy of everolimus in heart transplant patients .,Y Terada; K Wada; S Matsuda; T Kuwahara; A Kawabata; M Takada; T Watanabe; S Nakajima; T Sato; O Seguchi; M Yanase; N Fukushima; T Nakatani,2017,,0.985044538974762,,
156,16303008,Influence of co-medication with sirolimus or cyclosporine on mycophenolic acid pharmacokinetics in kidney transplantation.,D Cattaneo; S Merlini; S Zenoni; S Baldelli; E Gotti; G Remuzzi; N Perico,2005,,0.9849949479103088,,
157,27185573,Phase 1 study of dalotuzumab monotherapy and ridaforolimus-dalotuzumab combination therapy in paediatric patients with advanced solid tumours.,D Frappaz; SM Federico; AD Pearson; L Gore; ME Macy; SG DuBois; I Aerts; R Iannone; R Geschwindt; A Van Schanke; R Wang; B Geoerger,2016,Dalotuzumab; IGF1-R; Paediatrics; Pharmacokinetics; Phase 1; Ridaforolimus; mTOR,0.9849704504013062,,
158,16027400,Mycophenolate mofetil in islet cell transplant: variable pharmacokinetics but good correlation between total and unbound concentrations.,PA Jacobson; KG Green; BJ Hering,2005,,0.9844724535942078,,
159,22182476,Everolimus in combination with cyclosporin a as pre- and posttransplantation immunosuppressive therapy in nonmyeloablative allogeneic hematopoietic stem cell transplantation.,C Junghanss; S Rathsack; R Wacke; V Weirich; H Vogel; B Drewelow; S Mueller; S Altmann; M Freund; S Lange,2012,,0.9841539263725281,,
160,12200787,"Nelfinavir, a protease inhibitor, increases sirolimus levels in a liver transplantation patient: a case report.",AK Jain; R Venkataramanan; JA Fridell; M Gadomski; LM Shaw; M Ragni; M Korecka; J Fung,2002,,0.9837794899940491,,
161,23921574,"Tolerability, safety and pharmacokinetics of ridaforolimus in combination with bicalutamide in patients with asymptomatic, metastatic castration-resistant prostate cancer (CRPC).",HJ Meulenbeld; JS de Bono; ST Tagawa; YE Whang; X Li; KH Heath; AS Zandvliet; SW Ebbinghaus; GR Hudes; R de Wit,2013,,0.9833863377571106,,
162,28762135,Pharmacokinetic Optimization of Everolimus Dosing in Oncology: A Randomized Crossover Trial.,RB Verheijen; F Atrafi; JHM Schellens; JH Beijnen; ADR Huitema; RHJ Mathijssen; N Steeghs,2018,,0.9831907153129578,PMC5904242,
163,28727815,"Polymorphisms associated with everolimus pharmacokinetics, toxicity and survival in metastatic breast cancer.",T Pascual; M Apellániz-Ruiz; C Pernaut; C Cueto-Felgueroso; P Villalba; C Álvarez; L Manso; L Inglada-Pérez; M Robledo; C Rodríguez-Antona; E Ciruelos,2017,,0.9830617904663086,PMC5519037,PK - None | Study Population - Table 2
164,20335831,Interaction between everolimus and tacrolimus in renal transplant recipients: a pharmacokinetic controlled trial.,J Pascual; D del Castillo; M Cabello; L Pallardó; JM Grinyó; AM Fernández; M Brunet,2010,,0.9828884601593018,,
165,31190275,"Phase I study of BGT226, a pan-PI3K and mTOR inhibitor, in Japanese patients with advanced solid cancers.",H Minami; Y Fujiwara; K Muro; M Sato; A Moriya,2019,BGT226; PI3K; Pharmacodynamics; Pharmacokinetics; mTOR,0.9824527502059937,,
166,9443858,"Species differences in sirolimus stability in humans, rabbits, and rats.",GM Ferron; WJ Jusko,1998,,0.9822213053703308,,
167,33092063,SFCE-RAPIRI Phase I Study of Rapamycin Plus Irinotecan: A New Way to Target Intra-Tumor Hypoxia in Pediatric Refractory Cancers.,S Jannier; V Kemmel; C Sebastia Sancho; A Chammas; AN Sabo; E Pencreach; F Farace; MP Chenard; B Lhermitte; B Geoerger; I Aerts; D Frappaz; P Leblond; N André; S Ducassou; N Corradini; AI Bertozzi; E Guérin; F Vincent; M Velten; N Entz-Werle,2020,HIF1; intra-tumor hypoxia; mTor; pediatric refractory cancers,0.9822079539299011,PMC7656302,
168,25467181,A Phase I Study of Cixutumumab (IMC-A12) in Combination with Temsirolimus (CCI-779) in Children with Recurrent Solid Tumors: A Children's Oncology Group Phase I Consortium Report.,M Fouladi; JP Perentesis; LM Wagner; AA Vinks; JM Reid; C Ahern; G Thomas; CA Mercer; DA Krueger; PJ Houghton; LA Doyle; H Chen; B Weigel; SM Blaney,2015,,0.9821550846099854,PMC4454739,
169,12021624,A clinical pharmacokinetic study of tacrolimus and sirolimus combination immunosuppression comparing simultaneous to separated administration.,VC McAlister; K Mahalati; KM Peltekian; A Fraser; AS MacDonald,2002,,0.9819137454032898,,
170,28750271,"Safety, tolerability and antitumour activity of LY2780301 (p70S6K/AKT inhibitor) in combination with gemcitabine in molecularly selected patients with advanced or metastatic cancer: a phase IB dose escalation study.",E Angevin; PA Cassier; A Italiano; A Gonçalves; A Gazzah; C Terret; M Toulmonde; G Gravis; A Varga; C Parlavecchio; A Paci; V Poinsignon; JC Soria; D Drubay; A Hollebecque,2017,Drug development; Dual p70S6K/AKT inhibition; Gemcitabine; LY2780301; Molecular alterations; Molecular screening; PI3K/AKT/mTOR pathway; PTEN; Phase I,0.9818844199180603,,
171,15637533,Population pharmacokinetics of CCI-779: correlations to safety and pharmacogenomic responses in patients with advanced renal cancer.,JP Boni; C Leister; G Bender; V Fitzpatrick; N Twine; J Stover; A Dorner; F Immermann; ME Burczynski,2005,,0.9818785786628723,,
172,24122637,Favorable pharmacokinetics of biolimus A9 after deployment of Nobori stent for coronary artery disease: insights from Nobori PK study in Japanese subjects.,M Nakamura; Y Otsuka; Y Ueda; K Mitsudo,2012,,0.9818593859672546,,
173,25003665,Phase I study and preclinical efficacy evaluation of the mTOR inhibitor sirolimus plus gemcitabine in patients with advanced solid tumours.,J Martin-Liberal; M Gil-Martín; M Sáinz-Jaspeado; N Gonzalo; R Rigo; H Colom; C Muñoz; OM Tirado; X García del Muro,2014,,0.9817905426025391,PMC4150275,"PK - None | Study Population - Table 2, Table 4"
174,18926156,Systemic exposure of everolimus after stent implantation: a pharmacokinetic study.,M Wiemer; A Seth; P Chandra; J Neuzner; G Richardt; JJ Piek; M Desaga; C Macaya; CJ Bol; K Miquel-Hebert; K De Roeck; PW Serruys,2008,,0.9816267490386963,,
175,10688254,Pharmacokinetics and metabolism of sirolimus.,HL Gallant-Haidner; DJ Trepanier; DG Freitag; RW Yatscoff,2000,,0.9815933108329773,,
176,16547714,Differentiation of innovator versus generic cyclosporine via a drug interaction on sirolimus.,JM Kovarik; A Noe; Y Wang; I Mueller; G DeNucci; RL Schmouder,2006,,0.9813863635063171,,
177,23211938,Phase I/IIa trial of the mammalian target of rapamycin inhibitor ridaforolimus (AP23573; MK-8669) administered orally in patients with refractory or advanced malignancies and sarcoma.,MM Mita; E Poplin; CD Britten; WD Tap; EH Rubin; BB Scott; L Berk; VM Rivera; JW Loewy; P Dodion; F Haluska; J Sarantopoulos; A Mita; A Tolcher,2013,,0.981181263923645,,
178,12777861,Immunosuppressive TOR kinase inhibitor everolimus (RAD) suppresses growth of cells derived from posttransplant lymphoproliferative disorder at allograft-protecting doses.,M Majewski; M Korecka; J Joergensen; L Fields; P Kossev; W Schuler; L Shaw; MA Wasik,2003,,0.9811674356460571,,
179,16160599,Comparison of pharmacokinetics of the sirolimus-eluting stent in Japanese patients with those in American patients.,Y Otsuka; M Nakamura; S Yasuda; K Kozuma; H Hara; I Morii; A Kawamura; K Sase; S Miyazaki,2005,,0.9811024069786072,,
180,15316094,Tolerability and steady-state pharmacokinetics of everolimus in maintenance renal transplant patients.,K Budde; HH Neumayer; G Lehne; M Winkler; IA Hauser; A Lison; L Fritsche; JP Soulillou; P Fauchald; J Dantal; ,2004,,0.9810692667961121,,
181,23265712,A Phase 1 dose-finding and pharmacodynamic study of rapamycin in combination with bevacizumab in patients with unresectable hepatocellular carcinoma.,SP Choo; B Chowbay; QS Ng; CH Thng; C Lim; S Hartono; TS Koh; H Huynh; D Poon; MK Ang; S Chang; HC Toh,2013,,0.9808996915817261,,
182,19016466,The pharmacokinetics of Biolimus A9 after elution from the Nobori stent in patients with coronary artery disease: the NOBORI PK study.,M Ostojic; D Sagic; R Jung; YL Zhang; M Nedeljkovic; L Mangovski; S Stojkovic; D Debeljacki; M Colic; B Beleslin; B Milosavljevic; D Orlic; D Topic; N Karanovic; D Paunovic; U Christians; ,2008,,0.9802641868591309,PMC2597665,
183,21107682,Phase I trial of oral mTOR inhibitor everolimus in combination with trastuzumab and vinorelbine in pre-treated patients with HER2-overexpressing metastatic breast cancer.,G Jerusalem; A Fasolo; V Dieras; F Cardoso; J Bergh; L Vittori; Y Zhang; C Massacesi; T Sahmoud; L Gianni,2011,,0.9802026748657227,,
184,32335374,Phase 1 trial of vorolanib (CM082) in combination with everolimus in patients with advanced clear-cell renal cell carcinoma.,X Sheng; X Yan; Z Chi; C Cui; L Si; B Tang; S Li; L Mao; B Lian; X Wang; X Bai; L Zhou; Y Kong; J Dai; L Ding; L Mao; J Guo,2020,CM082; Combination therapy; Everolimus; Renal cell carcinoma; Vorolanib,0.9793736934661865,PMC7184160,PK - None | Study Population - Table 1
185,20674213,"Quantitative determination of sirolimus in dog blood using liquid chromatography-tandem mass spectrometry, and its applications to pharmacokinetic studies.",JH Lee; KH Cha; W Cho; J Park; HJ Park; Y Cho; SJ Hwang,2010,,0.9787838459014893,,
186,28357727,A Phase Ib Study of the Dual PI3K/mTOR Inhibitor Dactolisib (BEZ235) Combined with Everolimus in Patients with Advanced Solid Malignancies.,TM Wise-Draper; G Moorthy; MA Salkeni; NA Karim; HE Thomas; CA Mercer; MS Beg; S O'Gara; O Olowokure; H Fathallah; SC Kozma; G Thomas; O Rixe; P Desai; JC Morris,2017,,0.9780954122543335,PMC5447332,PK - Table 3 | Study Population - Table 1
187,30990905,"Pharmacokinetic Drug-Drug Interactions Between Letermovir and the Immunosuppressants Cyclosporine, Tacrolimus, Sirolimus, and Mycophenolate Mofetil.",JB McCrea; S Macha; A Adedoyin; W Marshall; K Menzel; CR Cho; F Liu; T Zhao; V Levine; WK Kraft; E Yoon; D Panebianco; SA Stoch; M Iwamoto,2019,cytomegalovirus; drug-drug interaction; immunosuppressant; letermovir,0.9773483276367188,,
188,10051053,Correlation between pretransplantation test dose cyclosporine pharmacokinetic profiles and posttransplantation sirolimus blood levels in renal transplant recipients.,B Kaplan; HU Meier-Kriesche; KL Napoli; BD Kahan,1999,,0.9772084951400757,,
189,24916546,A phase I study of pegylated liposomal doxorubicin and temsirolimus in patients with refractory solid malignancies.,A Wang-Gillam; N Thakkar; AC Lockhart; K Williams; M Baggstrom; M Naughton; R Suresh; C Ma; B Tan; W Lee; X Jiang; T Mwandoro; L Trull; S Belanger; AN Creekmore; F Gao; PM Fracasso; J Picus,2014,,0.9769933819770813,PMC4112045,PK - Table 5 | Study Population - Table 2
190,32788078,"Model-based assessment of pharmacokinetic changes of sunitinib, tacrolimus, and everolimus in a patient with metastatic renal cell carcinoma after renal transplantation.",T Ito; K Yamamoto; S Ogawa; J Furukawa; K Harada; M Fujisawa; T Omura; I Yano,2020,Bayesian analysis; Everolimus; Metastatic renal cell carcinoma; Renal transplantation; Sunitinib; Tacrolimus,0.9763409495353699,,
191,18482049,"Pharmacokinetics of mycophenolic acid, tacrolimus and sirolimus after gastric bypass surgery in end-stage renal disease and transplant patients: a pilot study.",CC Rogers; RR Alloway; JW Alexander; M Cardi; J Trofe; AA Vinks,2008,,0.9763408303260803,PMC3660730,
192,10551636,A phase I study of a 4-week course of SDZ-RAD (RAD) quiescent cyclosporine-prednisone-treated renal transplant recipients.,BD Kahan; RL Wong; C Carter; SH Katz; J Von Fellenberg; CT Van Buren; S Appel-Dingemanse,1999,,0.9753463864326477,,
193,20040005,Pharmacokinetic sub-study in the SPIRIT III Randomized and Controlled Trial of XIENCE V everolimus eluting coronary stent system.,Q Wang; W Pierson; P Sood; C Bol; L Cannon; P Gordon; J Saucedo; K Sudhir,2010,,0.9751644134521484,,
194,21538783,Comparison of pharmacokinetics of the limus-eluting stents in Japanese patients.,Y Otsuka; S Saito; M Nakamura; H Shuto; K Mitsudo,2011,,0.9746143221855164,,
